language_group,source_file,docid,title,country,incomegroup,year,link,rag_complete,bb_info,bb_info_conf,bb_info_evidence,bb_info_stage,bb_structped,bb_structped_conf,bb_structped_evidence,bb_structped_stage,bb_targeted,bb_targeted_conf,bb_targeted_evidence,bb_targeted_stage,bb_parentstim,bb_parentstim_conf,bb_parentstim_evidence,bb_parentstim_stage,bb_preprimary,bb_preprimary_conf,bb_preprimary_evidence,bb_preprimary_stage,bb_travel,bb_travel_conf,bb_travel_evidence,bb_travel_stage,bb_merit,bb_merit_conf,bb_merit_evidence,bb_merit_stage,bb_deworm,bb_deworm_conf,bb_deworm_evidence,bb_deworm_stage
French,nep_counted_llm_rag_french_full_v1.dta,89.0,Plan décennal d’éducation et de formation (PDEF),Haiti,Lower middle income,2020,http://planipolis.iiep.unesco.org/en/2020/plan-d%C3%A9cennal-d%E2%80%99%C3%A9ducation-et-de-formation-pdef-7118,1,0,0.9,,triage,0,0.9,,triage,0,0.9,,triage,0,0.9,,triage,0,0.9,,triage,0,0.0,,verify_evidence_fail,0,1.0,,triage,0,0.9,,triage
French,nep_counted_llm_rag_french_full_v1.dta,97.0,Proposition de programme soumis au Partenariat Mondial pour l’Education... : Appui au système éducatif haïtien et aux enfants les plus vulnérables en réponse à la crise Covid-19 Juin 2020- Novembre 2021,Haiti,Lower middle income,2020,http://planipolis.iiep.unesco.org/en/2020/proposition-de-programme-soumis-au-partenariat-mondial-pour-l%E2%80%99education-appui-au-syst%C3%A8me,1,0,0.9,,triage,0,0.0,,verify_evidence_fail,0,0.9,,triage,0,0.95,,triage,0,0.9,,triage,0,0.9,,triage,0,1.0,,verify,0,0.9,,triage
French,nep_counted_llm_rag_french_full_v1.dta,80.0,Cadre de dépenses à moyen terme (CDMT) du secteur de l'éducation 2021-2024,Haiti,Lower middle income,2021,http://planipolis.iiep.unesco.org/en/2021/cadre-de-depenses-moyen-terme-cdmt-du-secteur-de-leducation-2021-2024,1,0,0.9,,triage,0,0.9,,triage,0,0.95,,triage,0,1.0,,triage,0,0.9,,triage,0,0.9,,triage,0,0.9,,triage,0,1.0,,triage
French,nep_counted_llm_rag_french_full_v1.dta,81.0,Cadre de dépenses à moyen terme (CDMT) du secteur de l'éducation 2021-2024,Haiti,Lower middle income,2021,http://planipolis.iiep.unesco.org/en/2021/cadre-de-depenses-moyen-terme-cdmt-du-secteur-de-leducation-2021-2024,1,0,0.95,,triage,0,0.9,,triage,0,0.9,,triage,0,0.9,,triage,0,0.9,,triage,0,0.9,,triage,0,1.0,,triage,0,1.0,,triage
French,nep_counted_llm_rag_french_full_v1.dta,83.0,"Education Sector Program Implementation Grant/ Subvention pour la Mise en Œuvre du Programme Sectoriel d’Éducation  (ESPIG, P174707): Plan d'engagement environnemental et social (PEES)",Haiti,Lower middle income,2021,http://planipolis.iiep.unesco.org/en/2021/education-sector-program-implementation-grant-subvention-pour-la-mise-en-%C5%93uvre-du-programme-0,1,0,0.9,,triage,0,0.95,,triage,0,0.95,,triage,0,0.9,,triage,0,0.9,,triage,0,0.9,,triage,0,0.9,,triage,0,1.0,,triage
French,nep_counted_llm_rag_french_full_v1.dta,84.0,Education Sector Program Implementation Grant/ Subvention pour la Mise en Œuvre du Programme Sectoriel d’Éducation (P174707) - Procédures de gestion de la main d'oeuvre (PGMO),Haiti,Lower middle income,2021,http://planipolis.iiep.unesco.org/en/2021/education-sector-program-implementation-grant-subvention-pour-la-mise-en-%C5%93uvre-du-programme,1,0,0.95,,triage,0,0.95,,triage,0,0.95,,triage,0,1.0,,triage,0,0.9,,triage,0,0.9,,triage,0,1.0,,triage,0,1.0,,triage
French,nep_counted_llm_rag_french_full_v1.dta,99.0,Plan intérimaire pour l'éducation 2013-2015,Madagascar,Low income,2012,http://planipolis.iiep.unesco.org/en/2012/plan-int%C3%A9rimaire-pour-l%C3%A9ducation-2013-2015-5632,1,0,0.9,,triage,0,0.9,,triage,0,0.9,,triage,0,0.9,,triage,0,0.6,la stratégie retenue consiste à développer les centres communautaires d’activités préscolaires cap notamment dans les zones rurales et les régions les plus défavorisées,verify,0,0.95,,triage,1,0.9,système de bourses d études élèves boursiers 4 224,verify,0,1.0,,triage
French,nep_counted_llm_rag_french_full_v1.dta,100.0,"Plan sectoriel de l'éducation 2018-2022: pour une éducation de qualité pour tous, garantie du développement durable",Madagascar,Low income,2017,http://planipolis.iiep.unesco.org/en/2017/plan-sectoriel-de-l%C3%A9ducation-2018-2022-pour-une-%C3%A9ducation-de-qualit%C3%A9-pour-tous-garantie-du-6526,1,0,0.9,,triage,0,0.9,,triage,0,0.9,,triage,1,0.85,education des parents à partir des outils d’éducation parentale existants qui ont été élaborés avec l’appui de l’unicef,verify,1,0.95,éducation préscolaire de qualité qui les préparent à suivre un enseignement primaire,verify,0,0.3,doter ces équipes de moyens de transport et de fonctionnement,verify,1,0.95,transformer le mode actuel d’attribution des bourses en passant de la bourse démocratique à une bourse d’excellence sans perdre de vue l’aspect social,verify,0,0.9,,triage
French,nep_counted_llm_rag_french_full_v1.dta,109.0,Programme décennal de développement de l'éducation: les grandes orientations de la politique éducative,Mali,Low income,2000,http://planipolis.iiep.unesco.org/en/2000/programme-d%C3%A9cennal-de-d%C3%A9veloppement-de-l%C3%A9ducation-les-grandes-orientations-de-la-politique,1,0,0.9,,triage,0,0.9,,triage,0,0.9,,triage,0,1.0,,triage,0,0.0,,verify_evidence_fail,0,0.9,,triage,1,0.9,la redéfinition des critéres d’attribution des bourses au niveau du supérieur en mettant ’accent sur les critéres de performance,verify,0,1.0,,triage
French,nep_counted_llm_rag_french_full_v1.dta,101.0,Cadre de dépenses à moyen terme du secteur de l'éducation 2006-2008,Mali,Low income,2006,http://planipolis.iiep.unesco.org/en/2006/cadre-de-d%C3%A9penses-%C3%A0-moyen-terme-du-secteur-de-l%C3%A9ducation-2006-2008-4099,1,0,0.95,,triage,0,0.0,,verify_evidence_fail,0,0.9,,triage,0,0.35,il est prévu la formation de 200 membres des communautés en éducation parentale par an,verify,1,0.95,la stratégie retenue par le département pour atteindre cet objectif est de mettre en place les conditions pour la vulgarisation d’une éducation préscolaire de qualité,verify,0,0.7,la rétention parmi les enfants ayant une école à moins de 15 minutes du domicile parental est plus faible que dans toutes les autres régions,verify,0,0.9,,triage,1,0.95,l’extension à l’ensemble des écoles du pays du programme de déparasitage et de distribution de suppléments en micro nutriments,verify
French,nep_counted_llm_rag_french_full_v1.dta,104.0,Mali. Proposition de plan d'action pour la mise en oeuvre accelerée du PISE 2 pour la scolarisation primaire universelle,Mali,Low income,2006,http://planipolis.iiep.unesco.org/en/2006/mali-proposition-de-plan-daction-pour-la-mise-en-oeuvre-acceler%C3%A9e-du-pise-2-pour-la,1,0,0.9,,triage,0,0.9,,triage,0,0.95,,triage,0,0.35,la formation des parents sur les questions de développement de la petite enfance,verify,1,0.98,la qualité dans les établissements préscolaires jardins d’enfants je et cdpe sera développée par une formation initiale d’environ 120 éducateurs préscolaire et une formation continue d’environ 300 animateurs animatrices en place par an,verify,0,0.9,,triage,0,1.0,,triage,0,1.0,,triage
French,nep_counted_llm_rag_french_full_v1.dta,107.0,Plan stratégique 2007-2010 de mise en oeuvre des objectifs de la politique de formation continue des maîtres,Mali,Low income,2006,http://planipolis.iiep.unesco.org/en/2006/plan-strat%C3%A9gique-2007-2010-de-mise-en-oeuvre-des-objectifs-de-la-politique-de-formation,1,0,0.9,,triage,0,0.9,,triage,0,0.2,il est proposé de les diviser en deux groupes de 4 431 enseignants en utilisant un critère d’ancienneté,verify,0,0.9,,triage,0,0.95,,triage,0,0.9,,triage,0,0.95,,triage,0,1.0,,triage
French,nep_counted_llm_rag_french_full_v1.dta,102.0,Cadre des dépenses à moyen terme (2010-2012): secteur de l'éducation,Mali,Low income,2010,http://planipolis.iiep.unesco.org/en/2010/cadre-des-d%C3%A9penses-%C3%A0-moyen-terme-2010-2012-secteur-de-l%C3%A9ducation-4934,1,0,0.95,,triage,0,0.9,,triage,0,0.9,,triage,0,1.0,,triage,0,0.9,,triage,0,0.9,,triage,0,0.0,,verify_evidence_fail,0,1.0,,triage
French,nep_counted_llm_rag_french_full_v1.dta,108.0,Programme d'Investissement pour le Secteur de l'Education PISE: descriptif de la troisième phase (2010-2012),Mali,Low income,2010,http://planipolis.iiep.unesco.org/en/2010/programme-dinvestissement-pour-le-secteur-de-leducation-pise-descriptif-de-la-troisi%C3%A8me-phase,1,0,0.9,,triage,0,0.95,,triage,0,0.9,,triage,0,0.8,,triage,1,0.95,l’élaboration la mise l’essai et l’implantation du curriculum de l’éducation préscolaire la construction et l’équipement de l’ecole de formation des educateurs préscolaires efep,verify,0,0.9,,triage,1,0.95,la rationalisation et la moralisation des bourses s’opèreront via le plafonnement de l’enveloppe des bourses et la définition des quota et de critères d’octroi basés sur le mérite,verify,0,1.0,,triage
French,nep_counted_llm_rag_french_full_v1.dta,110.0,Programme décennal de développement de la formation professionnelle pour l'emploi (PRODEFPE).  1ère phase: Programme triennal 2015-2017,Mali,Low income,2015,http://planipolis.iiep.unesco.org/en/2015/programme-d%C3%A9cennal-de-d%C3%A9veloppement-de-la-formation-professionnelle-pour-lemploi-prodefpe-1%C3%A8re,1,0,0.9,,triage,0,0.9,,triage,0,0.9,,triage,0,0.9,,triage,0,0.9,,triage,0,0.9,,triage,0,1.0,,triage,0,1.0,,triage
French,nep_counted_llm_rag_french_full_v1.dta,112.0,Programme intérimaire de relance du secteur de l'éducation et de la formation professionnelle - Durée: 2 ans (2015-2016),Mali,Low income,2015,http://planipolis.iiep.unesco.org/en/2015/programme-int%C3%A9rimaire-de-relance-du-secteur-de-l%C3%A9ducation-et-de-la-formation-professionnelle,1,0,0.9,,triage,0,0.9,,triage,0,0.9,,triage,0,0.8,,triage,0,0.9,,triage,0,0.9,,triage,0,1.0,,triage,0,1.0,,triage
French,nep_counted_llm_rag_french_full_v1.dta,105.0,Plan de réponse à la Covid-19 des ministères en charge de l'éducation 2020-2021,Mali,Low income,2020,http://planipolis.iiep.unesco.org/en/2020/plan-de-r%C3%A9ponse-%C3%A0-la-covid-19-des-minist%C3%A8res-en-charge-de-l%C3%A9ducation-2020-2021-7144,1,0,0.6,information des élèves des parents d’élèves des élus et de toute la communauté éducative,verify,0,0.9,,triage,0,0.9,,triage,0,0.9,,triage,0,0.9,,triage,0,0.9,,triage,0,1.0,,triage,0,0.9,,triage
French,nep_counted_llm_rag_french_full_v1.dta,111.0,"Programme décennal de développement de l’éducation et de la formation professionnelle deuxième génération (PRODEC 2), 2019-2028",Mali,Low income,2020,http://planipolis.iiep.unesco.org/en/2020/programme-d%C3%A9cennal-de-d%C3%A9veloppement-de-l%E2%80%99%C3%A9ducation-et-de-la-formation-professionnelle-deuxi%C3%A8me,1,1,0.85,une large campagne d’information de communication et de sensibilisation en direction des élèves et étudiants des parents et des enseignants,verify,0,0.9,,triage,0,0.9,,triage,0,0.9,,triage,0,0.2,• de faire passer la durée du préscolaire de trois 3 à deux 2 ans • de relever le taux de préscolarisation de 4 4 à 24 6,verify,0,0.9,,triage,0,0.9,,triage,0,1.0,,triage
French,nep_counted_llm_rag_french_full_v1.dta,116.0,Requête de financement accéléré COVID-19 et document de programme. Mali,Mali,Low income,2020,http://planipolis.iiep.unesco.org/en/2020/requ%C3%AAte-de-financement-acc%C3%A9l%C3%A9r%C3%A9-covid-19-et-document-de-programme-mali-6999,1,0,0.9,,triage,0,0.9,,triage,0,0.9,,triage,0,0.8,,triage,0,0.9,,triage,0,0.9,,triage,0,0.9,,triage,0,0.9,,triage
French,nep_counted_llm_rag_french_full_v1.dta,115.0,Programme national de développement du secteur éducatif 2001/2010 PNDSE. Tome 1 : diagnostic et stratégie. Tome 2: Plan d'action par composante,Mauritania,Lower middle income,2001,http://planipolis.iiep.unesco.org/en/2001/programme-national-de-d%C3%A9veloppement-du-secteur-%C3%A9ducatif-20012010-pndse-tome-1-diagnostic-et,1,0,0.9,,triage,0,0.9,,triage,0,0.9,,triage,1,0.8,mise en place d’un programme d’éveil de la petite en communautaires fance dans les structures communautaires existantes,verify,1,0.95,ce développement en nombre croissant n’est pas encore accompagné d’un développement qualitatif sans lequel l’épanouissement global de l’enfant reste impossible,verify,0,0.9,,triage,0,0.9,,triage,1,0.98,déparasitage intestinal pour les enfants d âge 7 12 ans à l école zones à haut risque,verify
French,nep_counted_llm_rag_french_full_v1.dta,117.0,Stratégie nationale de développement de la formation technique et professionnelle (SNDFTP) 2010-2020,Mauritania,Lower middle income,2010,http://planipolis.iiep.unesco.org/en/2010/strategie-nationale-de-developpement-de-la-formation-technique-et-professionnelle-sndftp-2010,1,0,0.9,,triage,0,0.9,,triage,0,0.9,,triage,0,1.0,,triage,0,1.0,,triage,0,0.9,,triage,0,0.9,,triage,0,1.0,,triage
French,nep_counted_llm_rag_french_full_v1.dta,113.0,Programme national de développement du secteur de l'éducation (PNDSE II) 2011-2020,Mauritania,Lower middle income,2011,http://planipolis.iiep.unesco.org/en/2011/programme-national-de-d%C3%A9veloppement-du-secteur-de-l%C3%A9ducation-pndse-ii-2011-2020-7179,1,0,0.9,,triage,0,0.9,,triage,0,0.9,,triage,1,0.95,développer une éducation parentale pour la prise en charge des besoins en encadrement des enfants de 0 à 3 ans,verify,1,0.95,améliorer la qualité du système d éducation préscolaire en consolidant et renforçant les acquis en matière de formation d’éducatrices,verify,0,0.9,,triage,0,1.0,,triage,0,1.0,,triage
French,nep_counted_llm_rag_french_full_v1.dta,114.0,Programme national de développement du secteur educatif 2011-2020 (PNDSE II). Plan d'action triennal (2012-2014): document,Mauritania,Lower middle income,2011,http://planipolis.iiep.unesco.org/en/2011/programme-national-de-d%C3%A9veloppement-du-secteur-educatif-2011-2020-pndse-ii-plan-daction,1,0,1.0,,triage,0,0.9,,triage,0,0.9,,triage,0,0.0,,verify_evidence_fail,1,1.0,le renforcement des outils et des programmes d’éveil pour le préscolaire par la conception et la diffusion du programme d éducation parentale,verify,0,0.9,,triage,0,1.0,,triage,0,0.9,,triage
French,nep_counted_llm_rag_french_full_v1.dta,106.0,Plan d’action triennal budgétisé du secteur de l’éducation 2019-2021,Mauritania,Lower middle income,2018,http://planipolis.iiep.unesco.org/en/2018/plan-d%E2%80%99action-triennal-budg%C3%A9tis%C3%A9-du-secteur-de-l%E2%80%99%C3%A9ducation-2019-2021-7092,1,0,0.2,,verify,0,0.9,,triage,0,0.9,,triage,0,0.3,le programme d’éducation parentale vise à sensibiliser et informer les parents et les jeunes adolescents à la prise en charge des jeunes enfants,verify,0,0.0,,verify_evidence_fail,1,1.0,appui au transport scolaire pour les filles véhicule bus,verify,0,0.9,,triage,0,0.9,,triage
French,nep_counted_llm_rag_french_full_v1.dta,118.0,Stratégie nationale de l'enseignement supérieur à l'horizon 2030,Mauritania,Lower middle income,2022,http://planipolis.iiep.unesco.org/en/2022/strategie-nationale-de-lenseignement-superieur-lhorizon-2030,1,1,0.95,instaurer une véritable orientation scolaire qui doit passer par une meilleure information des élèves de première et de terminale cette information pourrait reposer sur la systématisation de journées portes ouvertes des établissements d’enseignement supérieur en articulation avec les lycées ainsi que par des présentations des filières supérieures dans les lycées,verify,0,0.9,,triage,0,0.9,,triage,0,1.0,,triage,0,0.9,,triage,0,0.9,,triage,1,0.9,dans d’autres cas l’attribution de la bourse se fait en fonction des résultats au baccalauréat et des institutions intégrées pour ceux qui obtiennent ce type de bourses il s’agit d’encourager leur excellence,verify,0,1.0,,triage
French,nep_counted_llm_rag_french_full_v1.dta,103.0,Feuille de route pour l’inclusion des réfugiés maliens dans le système éducatif mauritanien 2025-2027,Mauritania,Lower middle income,2025,http://planipolis.iiep.unesco.org/en/2025/feuille-de-route-pour-linclusion-des-refugies-maliens-dans-le-systeme-educatif-mauritanien,1,0,0.95,,triage,0,0.9,,triage,0,0.9,,triage,0,0.9,,triage,1,1.0,objectif 2 1 améliorer la qualité des apprentissages au préscolaire à mbera résultat 40 cep accueillant des réfugiés au camp et hors camp sont dotés en équipements pédagogiques d’ici 2026 27 programme 2 1 1 renforcer les capacités des monitrices et moniteurs de bassikounou et mbera résultat 43 moniteurs et monitrices sont formés d’ici 2026 27,verify,1,0.95,fournir une aide au logement et au transport pour les étudiants réfugiés venant de mbera,verify,1,1.0,fournir une bourse alignée sur les standards mauritaniens pour ceux qui n ont pas reçu de bourse dafi ainsi qu une aide au logement,verify,0,0.9,,triage
French,nep_counted_llm_rag_french_full_v1.dta,121.0,Plan d'action stratégique à moyen terme - PASMT - pour l'institutionnalisation de l'égalité entre les sexes dans le système éducatif 2009-2012,Morocco,Lower middle income,2008,http://planipolis.iiep.unesco.org/en/2008/plan-daction-strategique-moyen-terme-pasmt-pour-linstitutionnalisation-de-legalite-entre-les,1,0,0.9,,triage,0,0.5,un certain nombre de guides de formation et d’accompagnement ont été produits,verify,0,0.95,,triage,0,0.9,,triage,1,0.9,• mise en place d initiatives pilotes de modèles d accès au préscolaire des fillettes notamment en milieu rural et périurbain • réalisation d une étude différenciée selon les sexes sur l impact de l accès au préscolaire sur la scolarisation des filles • intégration des classes du préscolaire dans les établissements scolaires surtout en milieu rural et dans les zones périurbaines • développement et extension des infrastructures de transport d hébergement de restauration adaptées aux besoins différenciés des garçons et des filles internats latrines etc et soutien aux élèves par des aides matérielles à la scolarisation,verify,1,0.95,développement et extension des infrastructures de transport d hébergement de restauration adaptées aux besoins différenciés des garçons et des filles,verify,1,0.98,organisation d un prix de mérite annuel à l échelle régionale et ou provinciale pour des initiatives innovantes en matière de promotion de l égalité entre les sexes,verify,0,1.0,,triage
